#name1	name2	strand1	strand2	start1	end1	start2	end2	size1	size2	length1	length2	nmatch	ngap	identity	idPct	continuity	conPct	coverage	covPct
IV	IV	+	+	7529674	7529735	17671541	17671602	17493829	21017644	62	62	51	0	51/62	82.3%	62/62	100.0%	62/17493829	0.0%
IV	IV	+	+	7530237	7530565	17671846	17672181	17493829	21017644	329	336	256	13	256/305	83.9%	305/360	84.7%	329/17493829	0.0%
IV	IV	+	+	7532623	7533039	17674133	17674542	17493829	21017644	417	410	283	11	283/381	74.3%	381/446	85.4%	417/17493829	0.0%
IV	IV	+	+	7539571	7539759	17688127	17688315	17493829	21017644	189	189	133	0	133/189	70.4%	189/189	100.0%	189/17493829	0.0%
IV	IV	+	+	7540291	7541284	17690657	17691787	17493829	21017644	994	1131	652	16	652/825	79.0%	825/1300	63.5%	994/17493829	0.0%
IV	IV	+	+	7541758	7541920	17692218	17692378	17493829	21017644	163	161	118	1	118/161	73.3%	161/163	98.8%	163/17493829	0.0%
IV	IV	+	+	7543499	7543664	17696159	17696312	17493829	21017644	166	154	115	3	115/152	75.7%	152/168	90.5%	166/17493829	0.0%
IV	IV	+	+	7543864	7543954	17696530	17696622	17493829	21017644	91	93	73	1	73/91	80.2%	91/93	97.8%	91/17493829	0.0%
IV	IV	+	+	7544140	7547899	17701780	17705659	17493829	21017644	3760	3880	2803	29	2803/3707	75.6%	3707/3933	94.3%	3760/17493829	0.0%
IV	IV	+	+	7548554	7550202	17706433	17708379	17493829	21017644	1649	1947	1054	25	1054/1591	66.2%	1591/2005	79.4%	1649/17493829	0.0%
IV	IV	+	+	7551506	7551892	17709320	17709693	17493829	21017644	387	374	260	6	260/368	70.7%	368/393	93.6%	387/17493829	0.0%
IV	IV	+	+	7551987	7552508	17710734	17711255	17493829	21017644	522	522	433	0	433/522	83.0%	522/522	100.0%	522/17493829	0.0%
IV	IV	+	+	7552558	7552865	17711635	17711942	17493829	21017644	308	308	253	0	253/308	82.1%	308/308	100.0%	308/17493829	0.0%
IV	IV	+	+	7553654	7554413	17715292	17716057	17493829	21017644	760	766	519	16	519/737	70.4%	737/789	93.4%	760/17493829	0.0%
IV	IV	+	+	7556631	7557439	17719654	17720476	17493829	21017644	809	823	532	8	532/782	68.0%	782/850	92.0%	809/17493829	0.0%
IV	IV	+	+	7557464	7559907	17720913	17723390	17493829	21017644	2444	2478	1818	46	1818/2379	76.4%	2379/2543	93.6%	2444/17493829	0.0%
IV	IV	+	+	7559959	7561670	17725017	17727033	17493829	21017644	1712	2017	1364	17	1364/1700	80.2%	1700/2029	83.8%	1712/17493829	0.0%
IV	IV	+	+	7567774	7568088	17728987	17729314	17493829	21017644	315	328	225	3	225/315	71.4%	315/328	96.0%	315/17493829	0.0%
IV	IV	+	+	7568367	7569062	17731242	17731977	17493829	21017644	696	736	476	20	476/645	73.8%	645/787	82.0%	696/17493829	0.0%
IV	IV	+	+	7569974	7571920	17735104	17737438	17493829	21017644	1947	2335	1412	49	1412/1913	73.8%	1913/2369	80.8%	1947/17493829	0.0%
IV	IV	+	+	7571958	7573749	17737951	17739394	17493829	21017644	1792	1444	1003	33	1003/1387	72.3%	1387/1849	75.0%	1792/17493829	0.0%
IV	IV	+	+	7574106	7574194	17739560	17739647	17493829	21017644	89	88	82	1	82/88	93.2%	88/89	98.9%	89/17493829	0.0%
IV	IV	+	+	7574665	7575139	17740701	17741175	17493829	21017644	475	475	297	0	297/475	62.5%	475/475	100.0%	475/17493829	0.0%
IV	IV	+	+	7575513	7575932	17741947	17742357	17493829	21017644	420	411	265	3	265/407	65.1%	407/424	96.0%	420/17493829	0.0%
IV	IV	+	+	7576266	7576689	17743201	17743607	17493829	21017644	424	407	286	7	286/399	71.7%	399/432	92.4%	424/17493829	0.0%
IV	IV	+	+	7577681	7580104	17746584	17748935	17493829	21017644	2424	2352	1439	56	1439/2149	67.0%	2149/2627	81.8%	2424/17493829	0.0%
IV	IV	+	+	7580602	7581596	17752887	17753970	17493829	21017644	995	1084	733	17	733/976	75.1%	976/1103	88.5%	995/17493829	0.0%
IV	IV	+	+	7581610	7583780	17754467	17756505	17493829	21017644	2171	2039	1457	19	1457/1903	76.6%	1903/2307	82.5%	2171/17493829	0.0%
IV	IV	+	+	7585412	7585953	17758216	17758755	17493829	21017644	542	540	403	16	403/515	78.3%	515/567	90.8%	542/17493829	0.0%
IV	IV	+	+	7589007	7589439	17762065	17762456	17493829	21017644	433	392	287	4	287/392	73.2%	392/433	90.5%	433/17493829	0.0%
IV	IV	+	+	7589831	7590204	17762483	17762844	17493829	21017644	374	362	256	7	256/347	73.8%	347/389	89.2%	374/17493829	0.0%
IV	IV	+	+	7590208	7599864	17763305	17773298	17493829	21017644	9657	9994	6595	42	6595/9587	68.8%	9587/10064	95.3%	9657/17493829	0.1%
IV	IV	+	+	7591302	7597729	17772254	17778483	17493829	21017644	6428	6230	4319	24	4319/6221	69.4%	6221/6437	96.6%	6428/17493829	0.0%
IV	IV	+	+	7591302	7599864	17798814	17807365	17493829	21017644	8563	8552	5811	42	5811/8435	68.9%	8435/8680	97.2%	8563/17493829	0.0%
IV	IV	+	+	7591302	7598011	17771972	17778483	17493829	21017644	6710	6512	4521	25	4521/6498	69.6%	6498/6724	96.6%	6710/17493829	0.0%
IV	IV	+	+	7591813	7599858	17798485	17806233	17493829	21017644	8046	7749	5314	37	5314/7734	68.7%	7734/8061	95.9%	8046/17493829	0.0%
IV	IV	+	+	7592941	7599864	17798485	17805114	17493829	21017644	6924	6630	4563	39	4563/6612	69.0%	6612/6942	95.2%	6924/17493829	0.0%
IV	IV	+	+	7594915	7599858	17798485	17803207	17493829	21017644	4944	4723	3245	30	3245/4706	69.0%	4706/4961	94.9%	4944/17493829	0.0%
IV	IV	+	+	7601897	7603693	17809178	17811028	17493829	21017644	1797	1851	1098	41	1098/1637	67.1%	1637/2011	81.4%	1797/17493829	0.0%
IV	IV	+	+	7601897	7604200	17808614	17810998	17493829	21017644	2304	2385	1444	47	1444/2145	67.3%	2145/2544	84.3%	2304/17493829	0.0%
IV	IV	+	+	7604063	7604310	17811755	17812023	17493829	21017644	248	269	169	2	169/248	68.1%	248/269	92.2%	248/17493829	0.0%
IV	IV	+	+	7604783	7605822	17812196	17813206	17493829	21017644	1040	1011	756	6	756/983	76.9%	983/1068	92.0%	1040/17493829	0.0%
IV	IV	+	+	7606463	7606869	17813291	17813691	17493829	21017644	407	401	306	3	306/401	76.3%	401/407	98.5%	407/17493829	0.0%
IV	IV	+	+	7607934	7610904	17814551	17817511	17493829	21017644	2971	2961	1952	60	1952/2751	71.0%	2751/3181	86.5%	2971/17493829	0.0%
IV	IV	+	+	7611267	7611759	17817553	17818075	17493829	21017644	493	523	388	9	388/481	80.7%	481/535	89.9%	493/17493829	0.0%
IV	IV	+	+	7612460	7612795	17819716	17820110	17493829	21017644	336	395	262	9	262/321	81.6%	321/410	78.3%	336/17493829	0.0%
IV	IV	+	+	7612953	7616054	17820808	17823488	17493829	21017644	3102	2681	1831	50	1831/2503	73.2%	2503/3280	76.3%	3102/17493829	0.0%
IV	IV	+	+	7614024	7614655	17821767	17822649	17493829	21017644	632	883	416	13	416/617	67.4%	617/898	68.7%	632/17493829	0.0%
IV	IV	+	+	7616477	7618138	17823543	17825219	17493829	21017644	1662	1677	1243	13	1243/1633	76.1%	1633/1706	95.7%	1662/17493829	0.0%
IV	IV	+	+	7618830	7624903	17825352	17831194	17493829	21017644	6074	5843	4155	125	4155/5479	75.8%	5479/6438	85.1%	6074/17493829	0.0%
IV	IV	+	+	7626574	7627616	17832176	17833299	17493829	21017644	1043	1124	799	10	799/1026	77.9%	1026/1141	89.9%	1043/17493829	0.0%
IV	IV	+	+	7627965	7629181	17834201	17835258	17493829	21017644	1217	1058	766	27	766/988	77.5%	988/1287	76.8%	1217/17493829	0.0%
IV	IV	+	+	7630000	7630300	17835801	17836086	17493829	21017644	301	286	227	10	227/277	81.9%	277/310	89.4%	301/17493829	0.0%
IV	IV	+	+	7631550	7632108	17842664	17843226	17493829	21017644	559	563	334	9	334/530	63.0%	530/592	89.5%	559/17493829	0.0%
IV	IV	+	+	7633341	7633569	17844231	17844458	17493829	21017644	229	228	189	1	189/228	82.9%	228/229	99.6%	229/17493829	0.0%
IV	IV	+	+	7633606	7634654	17845611	17846608	17493829	21017644	1049	998	712	18	712/932	76.4%	932/1115	83.6%	1049/17493829	0.0%
IV	IV	+	+	7634707	7635950	17848295	17849463	17493829	21017644	1244	1169	840	23	840/1116	75.3%	1116/1297	86.0%	1244/17493829	0.0%
IV	IV	+	+	7635978	7636420	17850172	17850614	17493829	21017644	443	443	351	0	351/443	79.2%	443/443	100.0%	443/17493829	0.0%
IV	IV	+	+	7636835	7637688	17850656	17851498	17493829	21017644	854	843	624	7	624/831	75.1%	831/866	96.0%	854/17493829	0.0%
IV	IV	+	+	7637875	7640892	17854102	17856834	17493829	21017644	3018	2733	1794	67	1794/2527	71.0%	2527/3224	78.4%	3018/17493829	0.0%
IV	IV	+	+	7641762	7642488	17856872	17857608	17493829	21017644	727	737	542	15	542/708	76.6%	708/756	93.7%	727/17493829	0.0%
IV	IV	+	+	7645100	7645186	17874696	17874782	17493829	21017644	87	87	63	0	63/87	72.4%	87/87	100.0%	87/17493829	0.0%
IV	IV	+	+	7645639	7645953	17874884	17875198	17493829	21017644	315	315	222	0	222/315	70.5%	315/315	100.0%	315/17493829	0.0%
IV	IV	+	+	7645993	7646221	17875924	17876149	17493829	21017644	229	226	167	1	167/226	73.9%	226/229	98.7%	229/17493829	0.0%
IV	IV	+	+	7647107	7647411	17878230	17878532	17493829	21017644	305	303	196	3	196/299	65.6%	299/309	96.8%	305/17493829	0.0%
IV	IV	+	+	7647433	7647729	17879510	17879802	17493829	21017644	297	293	189	2	189/293	64.5%	293/297	98.7%	297/17493829	0.0%
IV	IV	+	+	7651130	7651601	17885836	17886297	17493829	21017644	472	462	341	11	341/450	75.8%	450/484	93.0%	472/17493829	0.0%
IV	IV	+	+	7652303	7654040	17886569	17888507	17493829	21017644	1738	1939	1373	12	1373/1724	79.6%	1724/1953	88.3%	1738/17493829	0.0%
IV	IV	+	+	7657147	7657509	17898236	17898584	17493829	21017644	363	349	274	8	274/341	80.4%	341/371	91.9%	363/17493829	0.0%
IV	IV	+	+	7658531	7659739	17899319	17900704	17493829	21017644	1209	1386	832	37	832/1123	74.1%	1123/1472	76.3%	1209/17493829	0.0%
IV	IV	+	+	7660449	7662140	17901419	17903116	17493829	21017644	1692	1698	1108	58	1108/1516	73.1%	1516/1874	80.9%	1692/17493829	0.0%
IV	IV	+	+	7662941	7665899	17903240	17906283	17493829	21017644	2959	3044	2103	45	2103/2879	73.0%	2879/3124	92.2%	2959/17493829	0.0%
IV	IV	+	+	7666019	7666730	17906874	17907574	17493829	21017644	712	701	511	7	511/683	74.8%	683/730	93.6%	712/17493829	0.0%
IV	IV	+	+	7666828	7670436	17908313	17911943	17493829	21017644	3609	3631	2584	24	2584/3530	73.2%	3530/3710	95.1%	3609/17493829	0.0%
IV	IV	+	+	7670463	7673121	17912884	17915410	17493829	21017644	2659	2527	1795	31	1795/2356	76.2%	2356/2830	83.3%	2659/17493829	0.0%
IV	IV	+	+	7674813	7675107	17920408	17920733	17493829	21017644	295	326	229	10	229/286	80.1%	286/335	85.4%	295/17493829	0.0%
IV	IV	+	+	7675166	7675267	17921111	17921212	17493829	21017644	102	102	75	0	75/102	73.5%	102/102	100.0%	102/17493829	0.0%
IV	IV	+	+	7677058	7677586	17927443	17927984	17493829	21017644	529	542	380	14	380/491	77.4%	491/580	84.7%	529/17493829	0.0%
IV	IV	+	+	7681378	7682517	17935171	17936279	17493829	21017644	1140	1109	728	18	728/963	75.6%	963/1286	74.9%	1140/17493829	0.0%
IV	IV	+	+	7682819	7683330	17937510	17938020	17493829	21017644	512	511	394	3	394/499	79.0%	499/524	95.2%	512/17493829	0.0%
IV	IV	+	+	7685662	7687769	17939424	17941429	17493829	21017644	2108	2006	1458	32	1458/1925	75.7%	1925/2189	87.9%	2108/17493829	0.0%
IV	IV	+	+	7687814	7690743	17942928	17945853	17493829	21017644	2930	2926	2276	13	2276/2895	78.6%	2895/2961	97.8%	2930/17493829	0.0%
IV	IV	+	+	7690914	7691486	17947932	17948552	17493829	21017644	573	621	399	21	399/552	72.3%	552/642	86.0%	573/17493829	0.0%
IV	IV	+	+	7691549	7692669	17950226	17951326	17493829	21017644	1121	1101	799	17	799/1071	74.6%	1071/1151	93.0%	1121/17493829	0.0%
IV	IV	+	+	7692928	7694241	17951855	17953242	17493829	21017644	1314	1388	1017	16	1017/1303	78.1%	1303/1399	93.1%	1314/17493829	0.0%
IV	IV	+	+	7694279	7698426	17954179	17957722	17493829	21017644	4148	3544	2606	56	2606/3486	74.8%	3486/4206	82.9%	4148/17493829	0.0%
IV	IV	+	+	7700491	7700892	17958138	17958465	17493829	21017644	402	328	242	10	242/328	73.8%	328/402	81.6%	402/17493829	0.0%
IV	IV	+	+	7701636	7701897	17958864	17959125	17493829	21017644	262	262	192	6	192/249	77.1%	249/275	90.5%	262/17493829	0.0%
IV	IV	+	+	7704611	7704823	17971283	17971495	17493829	21017644	213	213	169	0	169/213	79.3%	213/213	100.0%	213/17493829	0.0%
IV	IV	+	+	7705287	7706068	17971578	17972359	17493829	21017644	782	782	604	12	604/759	79.6%	759/805	94.3%	782/17493829	0.0%
IV	IV	+	+	7706537	7706916	17972389	17972776	17493829	21017644	380	388	286	3	286/375	76.3%	375/393	95.4%	380/17493829	0.0%
IV	IV	+	+	7707598	7707811	17973540	17973761	17493829	21017644	214	222	153	7	153/209	73.2%	209/227	92.1%	214/17493829	0.0%
IV	IV	+	+	7707941	7709733	17974235	17976015	17493829	21017644	1793	1781	1308	17	1308/1723	75.9%	1723/1851	93.1%	1793/17493829	0.0%
IV	IV	+	+	7710181	7712217	17977514	17979534	17493829	21017644	2037	2021	1261	45	1261/1733	72.8%	1733/2325	74.5%	2037/17493829	0.0%
IV	IV	+	+	7712528	7713813	17980484	17981633	17493829	21017644	1286	1150	811	11	811/1117	72.6%	1117/1319	84.7%	1286/17493829	0.0%
IV	IV	+	+	7713851	7715165	17982045	17983315	17493829	21017644	1315	1271	945	15	945/1245	75.9%	1245/1341	92.8%	1315/17493829	0.0%
IV	IV	+	+	7715289	7715745	17983810	17984257	17493829	21017644	457	448	332	9	332/440	75.5%	440/465	94.6%	457/17493829	0.0%
IV	IV	+	+	7716282	7716957	17984290	17984893	17493829	21017644	676	604	440	13	440/573	76.8%	573/707	81.0%	676/17493829	0.0%
IV	IV	+	+	7717522	7719345	17985831	17987701	17493829	21017644	1824	1871	1172	61	1172/1651	71.0%	1651/2044	80.8%	1824/17493829	0.0%
IV	IV	+	+	9808201	9809360	17989466	17990510	17493829	21017644	1160	1045	704	20	704/973	72.4%	973/1232	79.0%	1160/17493829	0.0%
IV	IV	+	+	10893714	10894529	18004697	18005497	17493829	21017644	816	801	553	10	553/788	70.2%	788/829	95.1%	816/17493829	0.0%
IV	IV	+	+	10895225	10895871	18006741	18007373	17493829	21017644	647	633	426	7	426/622	68.5%	622/658	94.5%	647/17493829	0.0%
IV	IV	+	+	10900064	10901381	18013003	18014103	17493829	21017644	1318	1101	779	22	779/1074	72.5%	1074/1345	79.9%	1318/17493829	0.0%
IV	IV	+	+	10902112	10902933	18015946	18016657	17493829	21017644	822	712	495	9	495/700	70.7%	700/834	83.9%	822/17493829	0.0%
IV	IV	+	+	10903180	10903452	18017898	18018178	17493829	21017644	273	281	189	4	189/268	70.5%	268/286	93.7%	273/17493829	0.0%
IV	IV	+	+	10904171	10904514	18024424	18024768	17493829	21017644	344	345	229	6	229/338	67.8%	338/351	96.3%	344/17493829	0.0%
IV	IV	+	+	10909743	10910233	18042955	18043465	17493829	21017644	491	511	350	7	350/490	71.4%	490/512	95.7%	491/17493829	0.0%
IV	IV	+	+	10910810	10911760	18045588	18046610	17493829	21017644	951	1023	753	3	753/951	79.2%	951/1023	93.0%	951/17493829	0.0%
IV	IV	+	+	10912409	10913134	18050692	18051573	17493829	21017644	726	882	531	14	531/661	80.3%	661/947	69.8%	726/17493829	0.0%
IV	IV	+	+	10913960	10914477	18054151	18054668	17493829	21017644	518	518	340	5	340/511	66.5%	511/525	97.3%	518/17493829	0.0%
IV	IV	+	+	10916612	10916783	18061984	18062155	17493829	21017644	172	172	125	0	125/172	72.7%	172/172	100.0%	172/17493829	0.0%
IV	IV	+	+	10917279	10917604	18062194	18062513	17493829	21017644	326	320	249	1	249/320	77.8%	320/326	98.2%	326/17493829	0.0%
IV	IV	+	+	10918470	10918624	18065336	18065496	17493829	21017644	155	161	109	3	109/154	70.8%	154/162	95.1%	155/17493829	0.0%
IV	IV	+	+	10919183	10920443	18065861	18067234	17493829	21017644	1261	1374	833	40	833/1208	69.0%	1208/1427	84.7%	1261/17493829	0.0%
IV	IV	+	+	10920683	10921130	18068480	18068927	17493829	21017644	448	448	371	0	371/448	82.8%	448/448	100.0%	448/17493829	0.0%
IV	IV	+	+	10921355	10924299	18069581	18072407	17493829	21017644	2945	2827	2134	11	2134/2802	76.2%	2802/2970	94.3%	2945/17493829	0.0%
IV	IV	+	+	10924723	10925732	18072515	18073524	17493829	21017644	1010	1010	751	6	751/1000	75.1%	1000/1020	98.0%	1010/17493829	0.0%
IV	IV	+	+	10926097	10926547	18073556	18073967	17493829	21017644	451	412	315	14	315/404	78.0%	404/459	88.0%	451/17493829	0.0%
IV	IV	+	+	10926923	10927078	18077349	18077504	17493829	21017644	156	156	121	2	121/155	78.1%	155/157	98.7%	156/17493829	0.0%
IV	IV	+	+	10927262	10929535	18077895	18079957	17493829	21017644	2274	2063	1519	19	1519/2049	74.1%	2049/2288	89.6%	2274/17493829	0.0%
IV	IV	+	+	10929567	10933333	18080599	18084403	17493829	21017644	3767	3805	2548	67	2548/3537	72.0%	3537/4035	87.7%	3767/17493829	0.0%
IV	IV	+	+	10933576	10933922	18085651	18085916	17493829	21017644	347	266	214	4	214/265	80.8%	265/348	76.1%	347/17493829	0.0%
IV	IV	+	+	10933955	10935144	18086407	18087533	17493829	21017644	1190	1127	826	30	826/1084	76.2%	1084/1233	87.9%	1190/17493829	0.0%
IV	IV	+	+	10935474	10936266	18089353	18090112	17493829	21017644	793	760	520	18	520/739	70.4%	739/814	90.8%	793/17493829	0.0%
IV	IV	+	+	10937446	10938243	18093753	18094536	17493829	21017644	798	784	560	8	560/773	72.4%	773/809	95.6%	798/17493829	0.0%
IV	IV	+	+	10938815	10939801	18094566	18095578	17493829	21017644	987	1013	761	7	761/966	78.8%	966/1034	93.4%	987/17493829	0.0%
IV	IV	+	+	10956897	10957866	18096306	18097524	17493829	21017644	970	1219	746	23	746/939	79.4%	939/1250	75.1%	970/17493829	0.0%
IV	IV	+	+	10961466	10962480	18100284	18101274	17493829	21017644	1015	991	735	6	735/985	74.6%	985/1021	96.5%	1015/17493829	0.0%
IV	IV	+	+	10962964	10963974	18101338	18102231	17493829	21017644	1011	894	583	26	583/846	68.9%	846/1059	79.9%	1011/17493829	0.0%
IV	IV	+	+	10966524	10967548	18109764	18110633	17493829	21017644	1025	870	613	16	613/838	73.2%	838/1057	79.3%	1025/17493829	0.0%
IV	IV	+	+	10967591	10968436	18111809	18112619	17493829	21017644	846	811	527	18	527/761	69.3%	761/896	84.9%	846/17493829	0.0%
IV	IV	+	+	10970376	10970582	18126657	18126857	17493829	21017644	207	201	148	6	148/193	76.7%	193/215	89.8%	207/17493829	0.0%
IV	IV	+	+	10972856	10973355	18129398	18129867	17493829	21017644	500	470	343	12	343/440	78.0%	440/530	83.0%	500/17493829	0.0%
IV	IV	+	+	10975959	10976309	18133991	18134383	17493829	21017644	351	393	271	13	271/336	80.7%	336/408	82.4%	351/17493829	0.0%
IV	IV	+	+	10979734	10979998	18140259	18140532	17493829	21017644	265	274	218	9	218/248	87.9%	248/291	85.2%	265/17493829	0.0%
IV	IV	+	+	10980750	10980972	18141277	18141487	17493829	21017644	223	211	172	3	172/209	82.3%	209/225	92.9%	223/17493829	0.0%
IV	IV	+	+	10981351	10982189	18142381	18143104	17493829	21017644	839	724	513	27	513/656	78.2%	656/907	72.3%	839/17493829	0.0%
IV	IV	+	+	10982842	10983743	18143472	18144250	17493829	21017644	902	779	571	9	571/750	76.1%	750/931	80.6%	902/17493829	0.0%
IV	IV	+	+	10984454	10985001	18146524	18147151	17493829	21017644	548	628	424	17	424/530	80.0%	530/646	82.0%	548/17493829	0.0%
IV	IV	+	+	10989605	10989960	18158034	18158338	17493829	21017644	356	305	212	11	212/291	72.9%	291/370	78.6%	356/17493829	0.0%
IV	IV	+	+	10991102	10991305	18159600	18159818	17493829	21017644	204	219	155	1	155/204	76.0%	204/219	93.2%	204/17493829	0.0%
IV	IV	+	+	10991706	10993126	18162690	18164160	17493829	21017644	1421	1471	991	24	991/1350	73.4%	1350/1542	87.5%	1421/17493829	0.0%
IV	IV	+	+	10993895	10994253	18164668	18165040	17493829	21017644	359	373	281	4	281/357	78.7%	357/375	95.2%	359/17493829	0.0%
IV	IV	+	+	11001905	11002140	18173276	18173526	17493829	21017644	236	251	164	7	164/226	72.6%	226/261	86.6%	236/17493829	0.0%
IV	IV	+	+	11002414	11002573	18173561	18173720	17493829	21017644	160	160	121	0	121/160	75.6%	160/160	100.0%	160/17493829	0.0%
IV	IV	+	+	11003001	11003413	18174762	18175179	17493829	21017644	413	418	263	7	263/396	66.4%	396/435	91.0%	413/17493829	0.0%
IV	IV	+	+	11003691	11003879	18175214	18175401	17493829	21017644	189	188	134	3	134/174	77.0%	174/203	85.7%	189/17493829	0.0%
IV	IV	+	+	11004224	11005074	18177295	18178210	17493829	21017644	851	916	597	27	597/806	74.1%	806/961	83.9%	851/17493829	0.0%
IV	IV	+	+	11008381	11008582	18186877	18187070	17493829	21017644	202	194	145	4	145/192	75.5%	192/204	94.1%	202/17493829	0.0%
IV	IV	+	+	11009290	11011051	18187269	18188769	17493829	21017644	1762	1501	1099	23	1099/1457	75.4%	1457/1806	80.7%	1762/17493829	0.0%
IV	IV	+	+	11011545	11011740	18189834	18190029	17493829	21017644	196	196	147	0	147/196	75.0%	196/196	100.0%	196/17493829	0.0%
IV	IV	+	+	11011782	11012969	18190656	18191825	17493829	21017644	1188	1170	813	25	813/1113	73.0%	1113/1245	89.4%	1188/17493829	0.0%
IV	IV	+	+	11013471	11014140	18191906	18192562	17493829	21017644	670	657	502	4	502/656	76.5%	656/671	97.8%	670/17493829	0.0%
IV	IV	+	+	11014215	11014852	18193016	18193645	17493829	21017644	638	630	495	7	495/625	79.2%	625/643	97.2%	638/17493829	0.0%
IV	IV	+	+	11014861	11015150	18194005	18194291	17493829	21017644	290	287	226	1	226/287	78.7%	287/290	99.0%	290/17493829	0.0%
IV	IV	+	+	11015636	11017004	18194365	18195721	17493829	21017644	1369	1357	951	32	951/1299	73.2%	1299/1427	91.0%	1369/17493829	0.0%
IV	IV	+	+	11017612	11019730	18196546	18198703	17493829	21017644	2119	2158	1592	12	1592/2108	75.5%	2108/2169	97.2%	2119/17493829	0.0%
IV	IV	+	+	11020142	11020624	18203016	18203519	17493829	21017644	483	504	305	12	305/449	67.9%	449/538	83.5%	483/17493829	0.0%
IV	IV	+	+	11020904	11021207	18205621	18205925	17493829	21017644	304	305	221	5	221/295	74.9%	295/314	93.9%	304/17493829	0.0%
IV	IV	+	+	11021618	11021903	18207127	18207390	17493829	21017644	286	264	204	5	204/263	77.6%	263/287	91.6%	286/17493829	0.0%
IV	IV	+	+	11022584	11022744	18207671	18207831	17493829	21017644	161	161	140	0	140/161	87.0%	161/161	100.0%	161/17493829	0.0%
IV	IV	+	+	11022856	11025434	18208821	18211610	17493829	21017644	2579	2790	2061	13	2061/2571	80.2%	2571/2798	91.9%	2579/17493829	0.0%
IV	IV	+	+	11025466	11026379	18212141	18212993	17493829	21017644	914	853	623	26	623/822	75.8%	822/945	87.0%	914/17493829	0.0%
IV	IV	+	+	11027599	11027759	18220421	18220607	17493829	21017644	161	187	127	4	127/159	79.9%	159/189	84.1%	161/17493829	0.0%
IV	IV	+	+	11030179	11030523	18225711	18226067	17493829	21017644	345	357	249	4	249/343	72.6%	343/359	95.5%	345/17493829	0.0%
IV	IV	+	+	11030731	11031001	18228692	18228962	17493829	21017644	271	271	207	0	207/271	76.4%	271/271	100.0%	271/17493829	0.0%
IV	IV	+	+	11032693	11032987	18232867	18233165	17493829	21017644	295	299	218	2	218/295	73.9%	295/299	98.7%	295/17493829	0.0%
IV	IV	+	+	11033178	11033480	18234480	18234779	17493829	21017644	303	300	206	2	206/298	69.1%	298/305	97.7%	303/17493829	0.0%
IV	IV	+	+	11036405	11036881	18245136	18245619	17493829	21017644	477	484	327	7	327/464	70.5%	464/497	93.4%	477/17493829	0.0%
IV	IV	+	+	11036920	11040773	18246157	18249886	17493829	21017644	3854	3730	2475	107	2475/3376	73.3%	3376/4208	80.2%	3854/17493829	0.0%
IV	IV	+	+	11041178	11045109	18249907	18253842	17493829	21017644	3932	3936	2948	42	2948/3776	78.1%	3776/4092	92.3%	3932/17493829	0.0%
IV	IV	+	+	11045900	11046608	18254494	18255178	17493829	21017644	709	685	473	14	473/644	73.4%	644/750	85.9%	709/17493829	0.0%
IV	IV	+	+	11046923	11047547	18255787	18256341	17493829	21017644	625	555	405	24	405/544	74.4%	544/636	85.5%	625/17493829	0.0%
IV	IV	+	+	11049062	11049537	18256902	18257376	17493829	21017644	476	475	331	9	331/464	71.3%	464/487	95.3%	476/17493829	0.0%
IV	IV	+	+	11052825	11053152	18257648	18257980	17493829	21017644	328	333	247	3	247/322	76.7%	322/339	95.0%	328/17493829	0.0%
IV	IV	+	+	11054304	11054921	18264635	18265239	17493829	21017644	618	605	424	17	424/581	73.0%	581/642	90.5%	618/17493829	0.0%
IV	IV	+	+	11055128	11055337	18265838	18266044	17493829	21017644	210	207	144	5	144/197	73.1%	197/220	89.5%	210/17493829	0.0%
IV	IV	+	+	11059151	11059557	18268314	18268741	17493829	21017644	407	428	264	8	264/379	69.7%	379/456	83.1%	407/17493829	0.0%
IV	IV	+	+	11059685	11059860	18269143	18269312	17493829	21017644	176	170	136	1	136/170	80.0%	170/176	96.6%	176/17493829	0.0%
IV	IV	+	+	11060401	11062208	18269383	18270906	17493829	21017644	1808	1524	1101	38	1101/1479	74.4%	1479/1853	79.8%	1808/17493829	0.0%
IV	IV	+	+	11063085	11064246	18270938	18272209	17493829	21017644	1162	1272	820	32	820/1061	77.3%	1061/1373	77.3%	1162/17493829	0.0%
IV	IV	+	+	11066038	11066205	18274961	18275137	17493829	21017644	168	177	136	4	136/168	81.0%	168/177	94.9%	168/17493829	0.0%
IV	IV	+	+	11066694	11067223	18275529	18276067	17493829	21017644	530	539	380	6	380/513	74.1%	513/556	92.3%	530/17493829	0.0%
IV	IV	+	+	11076177	11076929	18282186	18282971	17493829	21017644	753	786	445	11	445/698	63.8%	698/841	83.0%	753/17493829	0.0%
IV	IV	+	+	11076968	11077102	18283318	18283452	17493829	21017644	135	135	96	0	96/135	71.1%	135/135	100.0%	135/17493829	0.0%
IV	IV	+	+	11077767	11078481	18283480	18284189	17493829	21017644	715	710	466	11	466/678	68.7%	678/747	90.8%	715/17493829	0.0%
IV	IV	+	+	11078828	11083204	18285751	18290143	17493829	21017644	4377	4393	3047	71	3047/4191	72.7%	4191/4579	91.5%	4377/17493829	0.0%
IV	IV	+	+	11086121	11086239	18295330	18295462	17493829	21017644	119	133	95	3	95/118	80.5%	118/134	88.1%	119/17493829	0.0%
IV	IV	+	+	11086302	11087029	18296893	18297635	17493829	21017644	728	743	547	7	547/713	76.7%	713/758	94.1%	728/17493829	0.0%
